source_db,query_language,title,abstract,doi_clean,year,authors,journal,doc_type,language,uid,found_in_dbs,n_dbs,doc_type_tag,screen_country,screen_country_context,screen_country_weak,screen_concept,screen_pass,screen_pass_strict,exclude_reason
Scopus,english,"Networks and Disasters Risk Governance in Bogota, Colombia; [Redes e governança do risco de desastres em Bogotá, Colômbia]; [Redes y gobernanza del riesgo de desastre en Bogotá, Colombia]","This article starts from the general context of disaster risk management and resilience-building processes, which are analyzed as social construction phenomena from the analytical perspective of interactive governance, having as the empirical object of investigation the District System of Risk Management and Climate Change from the city of Bogota. Using Social Network Analysis (SNA) methodology, we analyze how in this sociopolitical system, complexity, diversity, and dynamism intervene in social relations that in turn favor the emergence of a interactive governance, allowing different types of actors to be involved, managing to reduce risk and vulnerability in the face of uncertainty and different types of threats. In the end it is concluded that the generation of institutional arrangements and the political will to generate cooperation agreements and participation of different social actors, together with the social perception of risk are important factors that influence the social construction of resilience in cities. © 2022, Universidad Nacional de Colombia. All rights reserved.",10.15446/rcdg.v31n1.88049,2022,Calderón Ramírez D.R.; Frey K.,Scopus,Article,NA,2-s2.0-85129589841,Scopus,1,research_paper,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,NA
Scopus,english,"Non-Stationary Hydrological Regimes Due to Climate Change: The Impact of Future Precipitation in the Spillway Design of a Reservoir, Case Study: Sube Y Baja Dam, in Ecuador","Changes in flood loads and reservoir levels, produced by climate change (CC), represent an increasing concern for dam safety managers and downstream populations, highlighting the need to define adaptation strategies based on the dam failure risk management framework. Currently, thousands of dams worldwide, varying in use, age, and maintenance, may represent a threat to downstream cities in the case of structural failure. Several studies relate the failure of dams to several issues in the spillway, which may be even more vulnerable in CC conditions. This study provides a review of dam safety threats due to CC and approaches for the design/redesign of the spillway to cope with CC. A general four-stage methodology is proposed: data gathering and hydro-climatic, hydrological, and hydraulic analyses. Afterward, this methodology is applied to the spillway design for the Sube y Baja dam in Ecuador. The Probable Maximum Precipitation (PMP) increases around 20% considering CC under the Representative Concentration Pathway 8.5. Such an increment derived a 25% increase in the spillway maximum flow. These results show that the non-stationary hydrological regimes related to CC require a revision of engineering design criteria for hydraulic structures in general, and call for a consensus on design variables under CC. © 2022 by the authors. Licensee MDPI, Basel, Switzerland.",10.3390/atmos13050828,2022,Herbozo J.E.; Muñoz L.E.; Guerra M.J.; Minaya V.; Haro P.; Carrillo V.; Manciati C.; Campozano L.,Scopus,Review,NA,2-s2.0-85130908697,Scopus; WoS,2,review,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,NA
Scopus,english,Operational continuity of gas networks in Chile; [Continuidad operacional de las redes de gas en Chile],"Chile is a long and narrow strip of land, in some areas it is only 90 kilometers from the mountain range to the sea, as in others it reaches a distance of 445 kilometers. Natural gas is the main means of heating in urban areas and the preferred fuel in thermal industrial processes that require reducing their carbon footprint. In this context, the pipelines must cross deserts, rivers, forested areas, among others. The construction techniques of these pipelines, as well as the materials used, are diverse, given the seismicity present in Chile. An economic evaluation is proposed that involves service resilience in an area in the north of the country, where the geographical characteristics of the crossroads and the effects of climate change force companies to oversize mitigation measures and maintenance procedures, to contribute in operational continuity. © 2022, Associacao Iberica de Sistemas e Tecnologias de Informacao. All rights reserved.",NA,2022,Sepulveda M.; Salas V.; Gatica G.; Ríos. J.,Scopus,Article,NA,2-s2.0-85136304812,Scopus,1,research_paper,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,NA
Scopus,english,"Optimization of water allocation networks in highly engineered basins: The case of Guandu River basin, Rio de Janeiro State, Brazil","During the last decades, metropolitan areas with a large population and economic size have mushroomed, modifying the urban geography and natural environment. Along with the rising of megacities, highly engineered basins have been created, providing resource security regarding water and energy. The coastal Guandu River basin in Brazil represents an artificial basin that has been heavily intervened for decades. The basin receives almost ∼80% of the water by transfers from the Paraiba do Sul River Basin System and has an associated hydroelectric complex that generates power for the national network. It is the primary source of water and energy for the Rio de Janeiro Metropolitan Area, home to ∼13 million people. Recently, water availability for this region has been jeopardized by drought conditions due to changing rainfall patterns and competition for water resources with other users such as Sao Paolo Metropolitan Area. This study focuses on the development of an optimization framework (WANAB model) for water resources management at the macroscopic level in the Guandu Basin to guarantee economic viability and water resources sustainability. The model incorporates parameters and equations for hydrological, and engineered water and hydropower processes to determine the optimal water allocation network. Also, a multi-criteria analysis is proposed to evaluate the water availability considering different scenarios. The results show that through optimization, it is possible to have a water availability of up to ∼24 m3/s in the Guandu River basin by integrating elements such as water storage systems, grey and blackwater treatment plants with capacities up to ∼39 m3/s and ∼9 m3/s, respectively. The results show that it is possible to reach a water availability of 21 m3/s in the scenario, considering the reduction of water transfers from outside the basin due to climate change. However, the major impact is observed in the hydropower generation, decreasing from ∼2270 GWh/y to ∼1950 GWh/y. The WANAB model represents a decision-making and policy tool for optimizing water allocation networks and may be adapted for other highly engineered basins. © 2022",10.1016/j.jclepro.2022.131787,2022,Saucedo-Ramírez O.A.; Mahlknecht J.; González-Bravo R.,Scopus,Article,NA,2-s2.0-85129724917,Scopus; WoS,2,research_paper,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,NA
WoS,english,"Public space and urban resilience: children's perspectives. The case of; the hills of Valparaiso, Chile","Public space has become an essential component of resilient urban development. Despite the growing recognition of this reality, public space and its functionality amid socio-natural disasters are usually not considered in risk planning and management. The child population, certainly among the most vulnerable, is equally invisible amid mitigation measures and post-catastrophe reconstruction. Thus, this article seeks to advance the understanding of children's perceptions of public space, focusing on the role it could play in resilient urban development. To this end, a comparative approach was used, based on three public spaces located in the hills of the city of Valparaiso, a territory characterised by its vulnerability to urban fires and earthquakes. Using creative, art-based methods to engage children in participatory workshops reveals differences between the three case studies related to public space design processes and institutional actions.",10.1080/14733285.2021.1925633,2022,"Caro, MS; Canales, JL; Guéguen, AE",CHILDRENS GEOGRAPHIES,Article,NA,WOS:000647947400001,WoS,1,research_paper,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,NA
Scopus,english,"RISK MANAGEMENT AND VULNERABILITY TO SEA LEVEL RISE IN BRAZIL, WITH EMPHASIS TO THE LEGACY OF THE METROPOLE PROJECT IN SANTOS; [GESTÃO DE RISCO E VULNERABILIDADE À SUBIDA DO NÍVEL DO MAR NO BRASIL, COM ÊNFASE AO LEGADO DO PROJETO METRÓPOLE DE SANTOS]","Sea Level Rise (SLR) poses a range of threats to natural environments and built infrastructure in coastal zones around the world. Coastal cities in Brazil are vulnerable to the effects of SLR and to the intensity of storms that induce more storm surges and coastal inundation. Studies on vulnerability of coastal cities in Brazil have been developed by multidisciplinary and multinational collaboration between teams of natural and social scientists. Perhaps the best example is the METROPOLE Project (An Integrated Framework to Analyze Local Decision Making and Adaptive Capacity to Large-Scale Environmental Change), a partnership between Brazil, United States and United Kingdom developed to evaluate how local government, stakeholders and citizens may decide about adaptation options related to SLR and extreme events projections. In this paper we show how some results of the METROPOLE project have been considered in the definition of public polices of climate change adaptation and for practical actions to increase resilience of Santos by reducing beach erosion, to reduce climate risk. Copyright © 2022 The Institute of Electronics, Information and Communication Engineers.",10.14295/derb.v43.768,2022,Marengo J.A.; Nunes L.H.; de Gouveia Souza C.R.; Hosokawa E.K.; Pedro G.R.; Harari J.; Moreira P.F.; Franco P.L.; Bandini M.P.; Garcia P.D.; Gireli T.Z.,Scopus,Article,NA,2-s2.0-85146353788,Scopus,1,research_paper,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,NA
Scopus,english,Reparation ecology and climate risk in Latin-America: Experiences from four countries,"IPCC's Sixth Assessment is a landmark in recognizing social justice and local knowledge as imperative for successful climate adaptation; however, taking this new scientific consensus seriously has profound implications. While narratives of fossil fuel companies and closing climate windows often dominate climate politics, there is an urgent need for new thinking frames, especially given that everyday adaptations by the most vulnerable are often hindered by incumbent actors at more local scales. In response, this paper tackles the issue of climate risk and human wellbeing in Latin America from an emerging and innovative perspective: reparation ecology. Reparation is a heuristic category by means of which we systematize converging evidence about the responses of local Latin-American communities to severe socio-environmental crises that are closely connected to climate risks and to long-lasting threats to the wellbeing of human societies and ecosystems. The results focus on a comparative analysis of five case studies on nature-based urban adaptation in two low-income settlements in Brazil; local ecological governance led by actors from the organized civil society in Colombia; agroecological and just innovative food production systems in Ecuador and sustainable urban-rural food markets in Guatemala. Assuming the complexity of climate change from a culturally and geographically located perspective, the paper unveils the non-doomed, ecologically reparative character of these initiatives. It therefore contributes to the recent turn in the debate on climate risk, claiming that diverse groups of people and communities around the world are contributing to radical change, tuning their behaviors and social arrangements in what an emerging scholarship defines as reparation ecology. Copyright © 2022 Lampis, Brink, Carrasco-Torrontegui, dos Santos, Solórzano-Lemus and Vásquez-Arango.",10.3389/fclim.2022.897424,2022,Lampis A.; Brink E.; Carrasco-Torrontegui A.; dos Santos A.H.; Solórzano-Lemus E.; Vásquez-Arango C.,Scopus,Article,NA,2-s2.0-85140599361,Scopus; WoS,2,research_paper,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,NA
Scopus,english,"Risk of urban flash floods in the Guadalajara Metropolitan Area, Mexico; [Riesgo de inundaciones urbanas repentinas en la Zona Metropolitana de Guadalajara, México]","The Guadalajara Metropolitan Area (GMA), in western Mexico, has experienced a rapid demographic and urban growth in recent decades. As a result of land use changes, an Urban Heat Island (UHI) has developed and intensified, which reflects not only in air surface temperature increases, but also in higher atmospheric moisture content and more intense precipitation events. Storms have become more frequent since the beginning of 1980s, which makes them one of the major meteorological hazards for the city. Such an increase in strong storms appears to be related to the urbanization process which in turn, has increased the vulnerability of the GMA to intense rains. The urban expansion towards the higher parts of the region has led to more water runoff and flash flood events in the low-level parts of the metropolitan area. An analysis by means of observed meteorological data and a rainfall – runoff model shows that the combined effect of increased precipitation and vulnerability results in a higher risk of urban flash floods. The loss of natural vegetation, the main roads that act as water channels that converge into the central part of the city, an insufficient drainage system and the lack of prevention actions have resulted in more frequent urban flash floods. All these vulnerability factors are associated with an inadequate urban expansion process. The model of flood risk may be used to define adaptation measures to face a changing climate. © 2022 Instituto de Geografia. All rights reserved.",10.14350/rig.60547,2022,López M.; Magaña V.; Perez T.,Scopus,Article,NA,2-s2.0-85137218493,Scopus,1,research_paper,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,NA
Scopus,english,Rural outmigration in Northeast Brazil: Evidence from shared socioeconomic pathways and climate change scenarios,"Climate change negatively impacts agricultural production influencing the rural-to-urban migration options of the population. In this study, we investigate the effects of expected climate change on population distribution and outmigration from rural areas of the Northeast region of Brazil (NEB) over the coming decades under different socioeconomic and climate scenarios. Demographic projection models to 2060 were created based on assumptions of future fertility, mortality, migration, and educational transition. Results reveal that changes in rural population size and composition and rural outmigration may emerge depending on future climatic conditions, agricultural income, and education. The highly-educated population can adapt with changes in climate and avoid income loss while earnings of those with lower education are reduced. The latter's outmigration option is also limited because of lower qualifications. Policies should support economically vulnerable populations especially those dependent on agriculture. Also, policies must accommodate alternative climate change scenarios and their consequences on rural population displacement. © 2022 Elsevier Ltd",10.1016/j.jrurstud.2022.03.004,2022,Delazeri L.M.M.; Da Cunha D.A.; Vicerra P.M.M.; Oliveira L.R.,Scopus,Article,NA,2-s2.0-85126107308,Scopus; WoS,2,research_paper,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,NA
Scopus,english,Rural transformation and differential vulnerability: Exploring adaptation strategies to water scarcity in the Aculeo Lake basin (Chile),"The way of life of agricultural rural territories and their long-term capacity to adapt to changes will be challenged not only by the impacts of climate change; but by increased vulnerability stemming from previous inadequate climate adaptations and development policies. Studies that deepen understanding of the differential causes and implications of vulnerabilities will improve adaptation or transformation of institutions for climate change. The Aculeo basin of Central Chile suffered an extreme 10-years rainfall deficit that resulted in the disappearance of a 12 km2 lake and the economic transformation of the territory. This paper presents a cross-scale exploration of the political, cultural and historical interconnections behind this dramatic story, while critically discussing whether today’s land use configuration reflects the territory’s adaptive capacity. The story is reconstructed using land-use change analysis along with literature review and Causal-Loop Analysis. Results show how previous policies and other human factors contributed to the agroecosystem transformation, creating different vulnerabilities in different economic sectors. Today, what is observed as disparate capacities to adapt to climatic drought is actually the result of historic exacerbations of the vulnerabilities that had significantly contributed to the water scarcity crisis. Copyright © 2022 Ocampo-Melgar, Barria, Chadwick and Diaz-Vasconcellos.",10.3389/fenvs.2022.955023,2022,Ocampo-Melgar A.; Barria P.; Chadwick C.; Diaz-Vasconcellos R.,Scopus,Article,NA,2-s2.0-85139911012,Scopus; WoS,2,research_paper,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,NA
Scopus,english,Safeguarding the land to secure food in the highlands of Peru: The case of Andean peasant producers,"Local or traditional agri-food systems in the Andes depend on community land use planning to maintain the genetic pool of crops and landraces in the face of disease, disasters, and climate change. These systems are managed integrally and on the basis of traditional knowledge around soil conservation, water management and maintaining biodiversity. At the same time, agri-food system research, policy and programming exhibit a limited understanding of local or traditional systems planning and community and cultural contexts. In policy and programming, the treatment of communities as homogenous groups overlooks heterogeneity in local identities, which is reflected for example in different access and use of traditional knowledge among men and women and forms of community organization and customs. The purpose of this article is to respond to this gap by shedding light on the intersecting identities of Andean farmers–peasant women and men–that contribute to the sustainability and resilience of local agri-food systems. Our focus is on intersecting identities and planning processes in particular. We detail the nature and cultural components that make up local agri-food systems in the Andean region and identify policy gaps around identities. To do this, we draw on intersectional feminist thinking, socio-ecological systems and resilience thinking to apply an intersectional lens to the study of planning processes in several Andean communities. Findings identify contributions around soil conservation, biodiversity upkeep, water management, and communal or cultural practices that are shaped by peasant's intersecting identities and their interactions within social-ecological systems. Findings illustrate the importance of multiple social locations, relations, and structures of power, including but not limited to gender, but other categories such as age and ethnicity for the delivery of equitable resilience. We formulate some initial recommendations so that national approaches and interventions better reflect the diversity of Andean people's identities and the way these affect relationships with socio-ecological systems in national and public planning. In particular, we suggest there may be value in exploring further the potential of rights-based approaches for enhancing equitable resilience in Andean agri-food systems. This article should be of interest to academics and practitioners in planning working around local or traditional food systems. Copyright © 2022 Sarapura–Escobar and Hoddy.",10.3389/fsufs.2022.787600,2022,Sarapura–Escobar S.; Hoddy E.T.,Scopus,Article,NA,2-s2.0-85145376725,Scopus,1,research_paper,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,NA
Scopus,english,Salvador: Profile of a resilient city?,"We present how the city of Salvador in Brazil, has applied the resilience approach to its long-term urban planning agenda to both overcome past sequelae and face new challenges such as the increasing urbanization and climate change. Salvador launched its Resilience Strategy, which placed it at the forefront of cities investing in resilience to face their shocks and stresses. Salvador faces various economic and social vulnerabilities, which have been ongoing since the city was established in the 16th century. The lessons learned throughout the city's experience are that resilience plan and climate agendas must be carried out together with adaptation and mitigation actions and include: i) the need to develop a resilience strategy both to ensure disaster risk prevention and address all social and environmental aspects that are fundamental to building a resilient city, especially in contexts of poverty and inequality; ii) the significance of both engaging multiple stakeholders and thinking about inclusive resilience, as a complex and ongoing process of learning. We conclude that urban resilience policies should not only focus on disaster risk prevention by developing brown infrastructure plans but also need to address social and environmental-natural aspects as fundamental to building a resilient city. © 2022 Elsevier Ltd",10.1016/j.cities.2022.103727,2022,de Andrade Silva A.M.; Lazaro L.L.B.; Andrade J.C.S.; Monteiro B.A.L.; Prado A.F.R.,Scopus,Article,NA,2-s2.0-85130345447,Scopus; WoS,2,research_paper,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,NA
WoS,english,"Sense of Agency, Affectivity and Social-Ecological Degradation: An; Enactive and Phenomenological Approach","In the last few years, there has been an interest in understanding the impact of environmental change and degradation on people's affective life. This issue has become particularly pressing for populations whose form of life is heavily dependent on ecosystem services and functions and whose opportunities for adaptation are limited. Based on our work with farmers from the Xochimilco urban wetland in the southwest of Mexico City, we begin to draw a theoretical approach to address and explain how environmental degradation impacts people's affective life and sense of agency. Farmers who were part of our project referred to a sense of despair and helplessness toward the loss of the ecosystem and their traditional farming-based form of life. From the perspective of phenomenology, enactivism and ecological psychology, we argue that the loss of this form of life in the area is related to the degradation of socio-ecological systems, limiting the opportunities for people to relate meaningfully to others and the environment. We posit that losing meaningful interaction with the environment generates a feeling of loss of control while leading farmers to feel frustrated, anxious and stressed. Such affective conditions have a direct impact on their sense of agency. In terms of adaptation, the negative interaction between degradation, affective states and a diminished sense of agency can create a downward spiral of vulnerability, including political vulnerability.",10.3389/fpsyg.2022.911092,2022,"Siqueiros-Garcia, JM; Manuel-Navarrete, D; Eakin, H; Mojica, L; Charli-Joseph, L; Perez-Belmont, P; Ruizpalacios, B",FRONTIERS IN PSYCHOLOGY,Article,NA,WOS:000829669700001,WoS,1,research_paper,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,NA
Scopus,english,Smart cities and climate change in Brazil: debates and tensions in contemporary urban management; [Smart cities e mudanças climáticas no Brasil: debates e tensões no âmbito da gestão urbana contemporânea],"In the era of the climate crisis, cities are gaining prominence as centers for the development of mitigation and adaptation measures. In this sense, much is said about which city model can best take advantage of urban opportunities to face the great climate challenge. Among these models, the smart city is one of the most often mentioned, but it has also been heavily criticized. Thus, this paper intends to discuss what are the probable advantages and tensions in adopting this ideal city model to face climate change in Brazil, a country of unequal and excluding urbanization, highly exposed to climate risks. To do so, a qualitative, bibliographic, and exploratory research was carried out, using documental, legislative, and secondary data analysis. Several advantages were found for the use of this model, such as energy efficiency, approximation of social actors, improvement of infrastructure, among others. Likewise, these advantages also present challenges, such as the generation of e-waste, increased socio-spatial inequality, exclusion of vulnerable groups from the participatory process, etc., factors that, in addition to violating numerous legal norms, harm urban well-being. In these terms, the public authorities must seek a balanced use of the smart cities model, always focusing on people and environmental health. © 2022 Editora Fórum Ltda.",10.21056/aec.v22i88.1609,2022,de Casimiro L.M.S.M.; Jereissati L.C.,Scopus,Article,NA,2-s2.0-85142088736,Scopus; WoS,2,research_paper,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,NA
Scopus,english,Spatial reconfigurations within flood-prone areas: the case of Porto Alegre Metropolitan Region – Brazil,"Porto Alegre’s Metropolitan Region (PAMR), located in the state of Rio Grande do Sul, Brazil, lays within the Caí, Jacuí, Gravataí and Sinos river basin. Its lowlands, that comprise the capital city of Porto Alegre and the bordering municipalities of Alvorada, Cachoeirinha, Gravataí and Canoas are historically flood-prone areas. In the last decades, a considerable urban spawl followed the metropolitan regional mobility axes towards these lowlands, given the demand for low-cost land for housing development. This phenomenon characterizes Brazilian urbanization patterns, in that advances towards unsuitable areas result in pressing socioeconomic problems. Until recently, the Metropolitan Planning Agency (METROPLAN) had at disposition only dated information about the areas’ hydrogeological risk, which hindered their envirionmental studies, hindering risk management strategies, and land parcelling policies. Considering that water-floods are a main urban disaster cause in Brazil, and the regional climate changes, the paper verifies, under the light of the most recent hydrogeological risk assessment, the potential spatial configuration changes that a flood-event can cause to the road-infrastructure at municipal and regional scales. Normalized Angular Integration (NAIN) and Choice (NACH) measures are used to compare the current spatial system to a simulation of the flood affected system, depicting a) the critical nodes and system collapse tendencies; b) the reconfiguration of the urban grid under flood-events; c) land-parcelling feasibility under risk areas. The results’ discussion addresses the road-network transformations and the multiscale resilience tendencies, indicating parameters to analyse novel parcelling permissions requests based on flood-risk constrains and the maintenance of spatial system integrity. © 2022 Proceedings 13th International Space Syntax Symposium, SSS 2022. All rights reserved.",NA,2022,Ugalde C.; Braga A.; Altafini D.,Scopus,Conference paper,NA,2-s2.0-85145573846,Scopus,1,research_paper,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,NA
Scopus,english,Sustainability of Costa Rica's water supply under climate change scenarios,"Water scarcity and the difference between water supply and consumption is an increasing concern particularly under climatic uncertainty. Costa Rica has historically been at the forefront of environmental legislation; however, the water use framework in Costa Rica, still utilizes a quota style water allocation, which is problematic in extreme drought conditions. This allocation system paired with climate volatility makes it essential to quantify the future water demands compared to the water supply in Costa Rica. We use the Integrated Valuation of Ecosystem Services and Tradeoffs modeling system to quantify the water availability and usage in watersheds in Costa Rica under different climate and land cover change scenarios. We subsequently assess the spatial variability of water shortage and stress across Costa Rica. We find that there is a high spatial difference in water availability which do not match high use basins. In the highest demand areas, over 70 % of the water supply is projected to be consumed under a business-as-usual land cover change and high emission climate scenario. Low emission climate scenarios result in higher water availability, and increased forest regrowth increases water availability. Overall, the Guanacaste Province and the central valley which includes the capital city of San Jose are most at risk for experiencing high or moderate water shortage and stress in the future. Given the risks associated with water shortage and scarcity, it is important to address governance and stakeholder concerns as we move into the future. © 2022 Elsevier Ltd",10.1016/j.envsci.2022.05.021,2022,Stan K.D.; Sanchez-Azofeifa A.; Ludwig R.,Scopus,Article,NA,2-s2.0-85131928537,Scopus; WoS,2,research_paper,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,NA
Scopus,english,Sustainable Development and Planning XII,"The proceedings contain 34 papers. The topics discussed include: exploring digital co-management of flood risk reduction in Mexico City, Mexico: conditions and potentials; drinking water master plan for the management of water resources on a university campus; potential of external subjects: subject and object–subject communications between professors and students of higher schools of architecture; social capital in low-income neighborhoods in the face of floods: case studies in Mexico City, Mexico; civic discourse and space activation as a collaborative city-building process; climate change and resilient rail freight transport; structural (physical–technical) vulnerability of low-income housing in the face of subsidence in urban areas: case study of the Ermita Zaragoza neighborhood, Iztapalapa District, Mexico City, Mexico; hydrometeorological risks and the institutional map for climate change in Mexico; bio-tech retrofitting to create a smart-green university; and passive design strategies for zero energy houses in desert environments: the case of solar decathlon Middle East 2021.",NA,2022,NA,Scopus,Conference review,NA,2-s2.0-85137304856,Scopus,1,other,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,NA
Scopus,english,Sustainable Energy Through Design: An Approach to Alleviate Energy Poverty in Vulnerable Communities on the US–Mexico Border Region,"The US–Mexico border region is faced with severely stressed water systems due to climate change that affects energy infrastructure and agriculture, increasing pressure on energy access and food security in low-income communities in this area. Vulnerability from climate change, energy poverty, and lack of cohesive urban planning is significant, yet little is understood about the interrelatedness of these issues and the capacity for adaptation in the communities most affected by climate change. This chapter examines the connections between vulnerability, energy access, and the spatial design of communities within the US–Mexico border region. A discussion of whether the design of a community may impact vulnerability and whether this in turn affects its ability to adapt to climate change and overcome energy poverty will be examined. It concludes with a discussion of capacity building strategies related to sustainable energy and its ability to adapt to climate change effects. © 2022, The Author(s), under exclusive license to Springer Nature Switzerland AG.",10.1007/978-3-030-96866-3_22,2022,Diaz-Barriga V.B.; Barnhart A.,Scopus,Book chapter,NA,2-s2.0-85131818050,Scopus,1,other,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,NA
Scopus,english,"The Challenges of the Food, Water, and Energy Nexus and Potential Interlinkages with Instruments to Tackle Climate Change: Cases of Brazilian Cities","The key actions to advance knowledge about sustainable and resilient urban governance are identifying and analyzing innovative initiatives for managing the food, water, and energy nexus (FWEN) in cities. Rapid urban changes in the world’s cities are placing unprecedented demands on energy, water, food, and other systems, as each of them offers multiple life-supporting services. Identifying intersections across a diverse set of social actors and institutions represents a relevant agenda that can influence priority outcomes to urban communities, city regions, and their supporting ecosystems. It can be seen as a relevant strategy to advance toward a more integrated territorial planning in cities to strengthen actions to promote sustainable use of natural resources. These drivers have the potential to foster collaborative, functional, and transformative responses in the contexts of an institutional interplay, aiming to encourage co-management, bridging organizations, and social entrepreneurship among other stakeholders. From this background research, the chapter then presents the cases of the Brazilian cities of São José dos Campos and Florianópolis within the context of the “IFWEN – Understanding Innovative Initiatives for Governing Food, Water and Energy Nexus in Cities” project – as a basis to discuss this integrated perspective. The cases of São José dos Campos and Florianópolis illustrate, respectively, how actions on the FWEN for environmental protection and organic food production can contribute to the debate regarding innovation in urban governance and potential nexus enhancement. Due to the need to keep improving municipal planning, governance, and implementation of effective measures, a discussion is conducted regarding the potential of Local Climate Action Plans to increase the integration among sectors and actors. These insights arise from the cases of Recife and Fortaleza and their experience to tackle climate change and indicate that it might be possible to also foster the FWEN and enhance integrated governance at the municipal level. Moreover, this chapter also addresses insights from the cities of Recife and Fortaleza in Brazil regarding climate change adaptation and mitigation, focusing on their Local Climate Action Plan update under the “Urban-LEDS Phase II” project. These plans might be a strategic tool to foster FWEN and more integrated governance. © The Author(s), under exclusive license to Springer Nature Switzerland AG 2022.",10.1007/978-3-031-05472-3_16,2022,Jacobi P.R.; Picarelli S.B.N.; Heinisch L.M.; de Almeida Sinisgalli P.A.,Scopus,Book chapter,NA,2-s2.0-85195140331,Scopus,1,other,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,NA
WoS,english,The challenge of in subnational governments in multilevel climate; governance: the case of mexico,"Climate change (CC) actions need to happen at multiple scales, with coordination between horizontal and vertical levels of governance. Achieving national determined contributions signed as part of the Paris Agreement depends on the power of national and subnational governments to implement effective CC policies. Using a framework based on three power categories: power by design, pragmatic power, and framing power, we analyse how different types of power across multiple levels of government entities operate within various sectors in an emerging economy. Specifically, we analyse the multilevel governance in Mexico's federal system. Our sample comprises six states (out of 32) and 18 municipalities and considers two mitigation sectors (transport and urban solid waste) and the adaptation domain. We find evidence of more robust climate policy at the state level delivered through power by design (policy instruments) and pragmatic power (to implement actions), but weak power performance at the municipal level. The sectoral analysis shows more consistent adaptation policies than mitigation policies. The power imbalances across the three categories are relevant because the quantity and coherence of designed policy instruments and actions can be contrasted with the capacity to implement actions, which depends on the availability of resources and political will.",10.1080/1622671.2022.2106298,2022,"Soto-Montes-de-Oca, G; Cruz-Bello, GM; Quiroz-Rosas, LE; Flores-Gutiérrez, S",TERRITORY POLITICS GOVERNANCE,Article; Early Access,NA,WOS:000842259400001,WoS,1,other,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,NA
Scopus,english,The challenge of urban food production and sustainable water use: Current situation and future perspectives of the urban agriculture in Brazil and Italy,"Urban agriculture (UA) initiatives have been increasing in recent years as a nature-based solution for achieving many of the 2030 UN Sustainable Development Goals. However, climate change is expected to have effects on rainfall patterns, which are likely to impact urban food production. The main aim of this paper is to evaluate how issues related to water sources for UA have been addressed in the scientific literature from two different socioeconomic and environmental realities, Brazil and Italy. The method involved a systematic literature review, considering the PRISMA guidelines. The Web of Science database and papers' reference lists were used for retrieving original articles, published in 2000–2020 interval, indexed on scientific databases, and containing data on the typology and quality of water sources used in UA studies. After applying the eligibility criteria, 191 papers were selected – Brazil (108) and Italy (83). The last five years have seen an intensification of studies into issues involving water. Tap water has been identified as an important source of irrigation water for UA, if not the main one. No studies were found that addressed the impact of UA on public water supply systems. The findings point towards more sustainable practices involving the reuse of water and adaptive practices towards water security. We identified that innovative production systems like container farming, aquaponics and indoor agriculture, as well as cultivation of fruit trees, wild edible plants and varieties with low water requirements can represent water-saving options. © 2022",10.1016/j.scs.2022.103961,2022,Alberti M.A.; Blanco I.; Vox G.; Scarascia-Mugnozza G.; Schettini E.; Pimentel da Silva L.,Scopus,Article,NA,2-s2.0-85131445869,Scopus; WoS,2,research_paper,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,NA
